,true_close,y,Date,10_day_risk,1_day_risk
71,537.0455234016986,0.0,2014-10-14,0.10076343268156052,0.4989993572235107
72,531.5421508419616,0.0,2014-10-15,0.07261497527360916,0.4295015931129455
73,526.0377966179287,0.0,2014-10-16,0.039266206324100494,0.3921035528182983
74,515.4639993851227,0.0,2014-10-17,0.20474287867546082,0.4081825315952301
75,518.0314610640899,0.0,2014-10-20,0.781843900680542,0.4493350386619568
76,522.6249243362986,0.0,2014-10-21,0.1324939727783203,0.4593527913093567
77,528.2321756661421,0.0,2014-10-22,0.46911537647247314,0.4442646503448486
78,537.5001518640091,0.0,2014-10-23,0.48097699880599976,0.4157606065273285
79,538.021394094786,1.0,2014-10-24,0.9630268216133118,0.3592907190322876
80,538.845576922433,1.0,2014-10-27,0.9788748621940613,0.4153671860694885
81,544.4040634951173,1.0,2014-10-28,0.9853276014328003,0.5194337964057922
82,546.6282752506347,1.0,2014-10-29,0.9878240823745728,0.520077109336853
83,548.0420307371362,1.0,2014-10-30,0.9635501503944397,0.5702691078186035
84,554.2217267492086,1.0,2014-10-31,0.9725893139839172,0.6481332182884216
85,553.8824932782387,1.0,2014-11-03,0.9897611737251282,0.566077470779419
86,553.04421505461,1.0,2014-11-04,0.9658466577529907,0.5093847513198853
87,547.441915698801,1.0,2014-11-05,0.9868191480636597,0.5010738372802734
88,542.9660108266116,1.0,2014-11-06,0.9835591912269592,0.6190160512924194
89,540.7317897024,1.0,2014-11-07,0.8920244574546814,0.7072071433067322
90,544.1502548138087,1.0,2014-11-10,0.9547166228294373,0.5831351280212402
91,547.1617505617862,1.0,2014-11-11,0.911063015460968,0.5573605298995972
92,546.2840632581486,1.0,2014-11-12,0.9033994078636169,0.5905864834785461
93,544.7258290007036,1.0,2014-11-13,0.8501027226448059,0.584378182888031
94,543.5451656385275,1.0,2014-11-14,0.9227569103240967,0.6418500542640686
95,538.0174681297347,1.0,2014-11-17,0.7613604068756104,0.5477312803268433
96,535.1234447780243,1.0,2014-11-18,0.7582682371139526,0.5240742564201355
97,535.3810200033632,1.0,2014-11-19,0.5314409136772156,0.5138812065124512
98,534.0710370548882,1.0,2014-11-20,0.4824177920818329,0.4492062032222748
99,535.3432711723358,1.0,2014-11-21,0.5971986651420593,0.413520485162735
100,536.9359316534816,1.0,2014-11-24,0.8012012839317322,0.3532143831253052
101,538.6666080611404,1.0,2014-11-25,0.6270080804824829,0.3481609225273132
102,538.812139725696,1.0,2014-11-26,0.7676798105239868,0.4413621127605438
103,539.8094716823139,1.0,2014-11-28,0.8069075345993042,0.4677520990371704
104,534.9533010507239,1.0,2014-12-01,0.8876091837882996,0.4811645448207855
105,533.2212286099409,1.0,2014-12-02,0.6684637665748596,0.4881899356842041
106,531.0398323572293,1.0,2014-12-03,0.47196245193481445,0.4443350732326507
107,534.1592049969053,1.0,2014-12-04,0.32190588116645813,0.5185030102729797
108,527.4399166952059,1.0,2014-12-05,0.16861911118030548,0.4840240180492401
109,526.203091937072,1.0,2014-12-08,0.058365754783153534,0.4739926159381866
110,529.9123663576627,1.0,2014-12-09,0.015786096453666687,0.4767637252807617
111,526.4720870142444,1.0,2014-12-10,0.004210664890706539,0.5057967901229858
112,526.7459616561574,1.0,2014-12-11,0.0013741938164457679,0.5462565422058105
113,520.5670405591472,0.0,2014-12-12,0.0027031719218939543,0.4595866501331329
114,515.2540763783187,0.0,2014-12-15,0.017010129988193512,0.5222041606903076
115,501.4607864736225,0.0,2014-12-16,0.04240066930651665,0.4884667098522186
116,502.7912343722133,0.0,2014-12-17,0.3028826117515564,0.5011472702026367
117,507.28233669336055,0.0,2014-12-18,0.3673520088195801,0.466024249792099
118,512.2573597127933,1.0,2014-12-19,0.1322154700756073,0.411914587020874
119,519.5214754356106,1.0,2014-12-22,0.1409507393836975,0.3956340253353119
120,525.7717406456278,1.0,2014-12-23,0.538838267326355,0.3595652282238006
121,526.7795818822198,1.0,2014-12-24,0.6462678909301758,0.3363325893878937
122,530.5419301968628,1.0,2014-12-26,0.7999361753463745,0.4038459956645965
123,529.4603695386286,1.0,2014-12-29,0.3726170063018799,0.5038418769836426
124,529.1401424000435,1.0,2014-12-30,0.3753525912761688,0.5031008720397949
125,526.422230992359,1.0,2014-12-31,0.1222887709736824,0.635793924331665
126,524.4403009889272,1.0,2015-01-02,0.14689676463603973,0.671697735786438
127,516.6550635980777,1.0,2015-01-05,0.188676655292511,0.5966346263885498
128,506.2099332700695,0.0,2015-01-06,0.22664381563663483,0.508064866065979
129,501.996674581536,0.0,2015-01-07,0.21842020750045776,0.5351811647415161
130,501.5462283764868,0.0,2015-01-08,0.13757766783237457,0.4728788733482361
131,497.1686503297197,0.0,2015-01-09,0.10300667583942413,0.4215299189090729
132,493.28994802555815,0.0,2015-01-12,0.04382064566016197,0.4517906308174133
133,494.2854387181251,0.0,2015-01-13,0.4380382299423218,0.4073531329631805
134,497.6740109121836,0.0,2015-01-14,0.7084545493125916,0.5081175565719604
135,499.4563734847917,0.0,2015-01-15,0.9583658576011658,0.4573014080524444
136,504.1574983588372,0.0,2015-01-16,0.9874035120010376,0.4845006167888641
137,505.0379994866282,0.0,2015-01-20,0.9969618916511536,0.4510183036327362
138,512.5673678134839,0.0,2015-01-21,0.9944425225257874,0.3718197345733642
139,525.8010109856959,1.0,2015-01-22,0.9966637492179871,0.3960761129856109
140,534.0369059690171,1.0,2015-01-23,0.9989832043647766,0.4045113623142242
141,533.8469258782185,1.0,2015-01-26,0.999371349811554,0.3240363597869873
142,523.0329383396031,0.0,2015-01-27,0.9964461922645569,0.3760966062545776
143,513.6538929208142,0.0,2015-01-28,0.9935164451599121,0.4257752299308777
144,510.7990392190624,0.0,2015-01-29,0.9859960675239563,0.5827386379241943
145,525.2664007872188,0.0,2015-01-30,0.9645721316337585,0.5673121213912964
146,526.4147032882219,0.0,2015-02-02,0.9243367910385132,0.5840001702308655
147,527.3092666342761,0.0,2015-02-03,0.9692925810813904,0.6190040707588196
148,523.4218816276607,0.0,2015-02-04,0.773234486579895,0.6786679029464722
149,525.18573230015,0.0,2015-02-05,0.21592238545417786,0.8032445311546326
150,528.0199989808337,0.0,2015-02-06,0.3208237588405609,0.8473679423332214
151,526.9571369723933,0.0,2015-02-09,0.3274482786655426,0.7535711526870728
152,532.4903995516659,0.0,2015-02-10,0.3791329860687256,0.5810871720314026
153,533.798266429997,0.0,2015-02-11,0.8132069110870361,0.4832117259502411
154,538.7676561899522,0.0,2015-02-12,0.45789802074432373,0.582775354385376
155,544.4481230258583,0.0,2015-02-13,0.49315452575683594,0.4429845511913299
156,542.4367472338552,0.0,2015-02-17,0.3359794616699219,0.3892353475093841
157,539.6973500572399,0.0,2015-02-18,0.5553459525108337,0.3582875728607178
158,540.7934163921043,0.0,2015-02-19,0.3912769854068756,0.3238956928253174
159,538.6360331395803,0.0,2015-02-20,0.20649880170822144,0.3925342559814453
160,533.3174602316656,0.0,2015-02-23,0.5844905376434326,0.3547707498073578
161,534.1655361299111,0.0,2015-02-24,0.6077996492385864,0.3971448838710785
162,539.5055359120704,0.0,2015-02-25,0.504460334777832,0.4108153879642486
163,548.9003567586777,1.0,2015-02-26,0.32316434383392334,0.3899687230587005
164,554.0813358030372,1.0,2015-02-27,0.7550621628761292,0.3547821342945099
165,564.2826698015708,1.0,2015-03-02,0.8816894888877869,0.4661872386932373
166,569.3440424627763,1.0,2015-03-03,0.9736358523368835,0.5464135408401489
167,570.9404862731045,1.0,2015-03-04,0.9779160618782043,0.5576976537704468
168,572.7697646780085,1.0,2015-03-05,0.8757856488227844,0.5167056918144226
169,568.4543572124984,1.0,2015-03-06,0.866232693195343,0.5441351532936096
170,567.699137329062,1.0,2015-03-09,0.8454124927520752,0.5235798954963684
171,558.4634694274764,0.0,2015-03-10,0.884209156036377,0.472747802734375
172,552.7482982839917,0.0,2015-03-11,0.6949485540390015,0.4745213985443115
173,553.5547632861159,1.0,2015-03-12,0.29860952496528625,0.5112103819847107
174,548.5281240593202,1.0,2015-03-13,0.16932828724384308,0.508113443851471
175,551.4294875858012,1.0,2015-03-16,0.09998387098312378,0.445243775844574
176,550.0659822761243,1.0,2015-03-17,0.17791657149791718,0.3892799317836761
177,555.2023448952763,1.0,2015-03-18,0.07299783825874329,0.4054442346096039
178,556.0212632182296,1.0,2015-03-19,0.17173059284687042,0.3576182723045349
179,557.8441761351695,1.0,2015-03-20,0.3523963689804077,0.3637582957744598
180,557.4774410174266,1.0,2015-03-23,0.29682984948158264,0.4119184911251068
181,564.7258537457477,1.0,2015-03-24,0.3934037983417511,0.4079664647579193
182,559.8698416576914,1.0,2015-03-25,0.11502031981945038,0.4331622421741485
183,555.8269207764811,1.0,2015-03-26,0.02245153672993183,0.3457730710506439
184,549.9845669250886,1.0,2015-03-27,0.009922785684466362,0.3803474605083465
185,550.331658970656,1.0,2015-03-30,0.009009339846670628,0.3879227936267853
186,547.8408029297686,1.0,2015-03-31,0.03367701545357704,0.3935979306697845
187,543.4426819043252,1.0,2015-04-01,0.19793441891670227,0.4334149658679962
188,537.3463571235451,1.0,2015-04-02,0.3988471031188965,0.4547617137432098
189,536.0132019219517,1.0,2015-04-06,0.4558994472026825,0.4786872565746307
190,535.7118747010034,1.0,2015-04-07,0.25331076979637146,0.475999116897583
191,538.5817550223043,1.0,2015-04-08,0.06955631077289581,0.4775424599647522
192,539.0482095947206,1.0,2015-04-09,0.022408809512853622,0.4164408445358276
193,538.7123048767069,0.0,2015-04-10,0.022462639957666397,0.3532842695713043
194,538.0502680105584,0.0,2015-04-13,0.009049643762409687,0.3723160922527313
195,532.1271671679532,0.0,2015-04-14,0.00893334299325943,0.3376045227050781
196,531.4412828007759,0.0,2015-04-15,0.004565357230603695,0.3444485962390899
197,532.0244349421856,0.0,2015-04-16,0.003433899488300085,0.3679864406585693
198,525.9084149006634,0.0,2015-04-17,0.0008533890941180289,0.4051876664161682
199,531.1121255130837,0.0,2015-04-20,0.0017624651081860065,0.3556884527206421
200,532.0194410731341,1.0,2015-04-21,0.0008947098394855857,0.3314582705497741
201,535.834163384386,1.0,2015-04-22,0.0017906842986121774,0.3181629180908203
202,542.1184647528944,1.0,2015-04-23,0.0032197379041463137,0.3123253881931305
203,556.0248336351927,1.0,2015-04-24,0.053503718227148056,0.3220992088317871
204,555.5991885984894,1.0,2015-04-27,0.07509340345859528,0.3502400815486908
205,554.3517112487291,1.0,2015-04-28,0.20346343517303467,0.5109339356422424
206,550.9251100454536,1.0,2015-04-29,0.5779876112937927,0.5868645310401917
207,542.0948059719635,1.0,2015-04-30,0.7050193548202515,0.7028118968009949
208,539.3681979593279,1.0,2015-05-01,0.3451139032840729,0.7025014162063599
209,540.2858883287336,1.0,2015-05-04,0.1341521292924881,0.6939075589179993
210,534.1200529804864,1.0,2015-05-05,0.07511620223522186,0.6274452209472656
211,527.6849995002015,0.0,2015-05-06,0.08806661516427994,0.6157897114753723
212,529.6447577596408,0.0,2015-05-07,0.11873552948236465,0.648048460483551
213,535.2186461729056,1.0,2015-05-08,0.14335258305072784,0.6398634910583496
214,535.5315340950873,1.0,2015-05-11,0.4607464671134949,0.5984911918640137
215,531.312022651054,0.0,2015-05-12,0.42833662033081055,0.64141446352005
216,530.2122047540407,0.0,2015-05-13,0.361981064081192,0.5155267119407654
217,535.5342875330548,1.0,2015-05-14,0.20968666672706604,0.5596266388893127
218,534.4394847674286,1.0,2015-05-15,0.14169389009475708,0.4445787966251373
219,533.0488117340296,1.0,2015-05-18,0.21265044808387756,0.4678190946578979
220,535.851074585426,1.0,2015-05-19,0.3268664479255676,0.4630962014198303
221,538.0733888002117,1.0,2015-05-20,0.16089026629924774,0.3790758848190307
222,540.9571924277303,1.0,2015-05-21,0.05369352549314499,0.3346527814865112
223,540.4065078282213,1.0,2015-05-22,0.08463509380817413,0.3760769963264465
224,535.1502825006196,1.0,2015-05-26,0.5688688158988953,0.3791182041168213
225,538.1660845929904,1.0,2015-05-27,0.434094101190567,0.4657285511493683
226,539.2151486505154,1.0,2015-05-28,0.741393506526947,0.3648760020732879
227,534.596792506196,1.0,2015-05-29,0.5733470320701599,0.3971588015556335
228,534.2023710295124,1.0,2015-06-01,0.5542163848876953,0.4380644261837005
229,537.4378250995871,1.0,2015-06-02,0.5672755241394043,0.4293011426925659
230,539.3047371979414,1.0,2015-06-03,0.3356664776802063,0.4701523780822754
231,537.6116659538498,1.0,2015-06-04,0.048838384449481964,0.4457123875617981
232,534.8285941922459,1.0,2015-06-05,0.333183616399765,0.5176123380661011
233,529.6295190756845,0.0,2015-06-08,0.4943055510520935,0.5507709383964539
234,527.7188332634036,0.0,2015-06-09,0.5182809233665466,0.5103093981742859
235,533.5500932291053,1.0,2015-06-10,0.47385814785957336,0.4508166909217834
236,534.2390231087026,1.0,2015-06-11,0.11895998567342758,0.4527780711650848
237,532.9981691964443,1.0,2015-06-12,0.3750230073928833,0.4183056652545929
238,529.2293671533258,1.0,2015-06-15,0.4809946119785309,0.4272128045558929
239,528.5277943728047,1.0,2015-06-16,0.3583759069442749,0.4788239896297455
240,529.0037343781379,1.0,2015-06-17,0.7651200294494629,0.4496496319770813
241,534.0257943370358,1.0,2015-06-18,0.9400554299354553,0.3829822540283203
242,535.7575296048766,1.0,2015-06-19,0.3880041241645813,0.3871158063411712
243,537.3386369486209,1.0,2015-06-22,0.32406264543533325,0.3590323626995086
244,539.3805102367048,1.0,2015-06-23,0.5519860982894897,0.4102582931518554
245,538.3791960389013,1.0,2015-06-24,0.871225893497467,0.4748171865940094
246,536.332205918303,1.0,2015-06-25,0.897165834903717,0.5238006711006165
247,533.3147736583202,0.0,2015-06-26,0.6350012421607971,0.5468254685401917
248,525.6481834757246,0.0,2015-06-29,0.04985525831580162,0.5888366103172302
249,522.3083705641599,0.0,2015-06-30,0.003979500383138657,0.6785306930541992
250,522.0039471535107,0.0,2015-07-01,0.00109673582483083,0.6160677075386047
251,522.9113973728694,0.0,2015-07-02,0.004011557903140783,0.6639375686645508
252,522.8779795590199,0.0,2015-07-06,0.008346723392605782,0.5488429665565491
253,524.2703055409695,0.0,2015-07-07,0.004574619699269533,0.516837477684021
254,519.4341180477377,0.0,2015-07-08,0.02259032242000103,0.4727326333522796
255,520.243936555966,0.0,2015-07-09,0.020543741062283516,0.491321325302124
256,526.6698809684162,0.0,2015-07-10,0.010588967241346836,0.4148039519786834
257,539.5919504043754,0.0,2015-07-13,0.002599406987428665,0.361615777015686
258,553.5721667723908,0.0,2015-07-14,0.003428296884521842,0.315499484539032
259,557.893239327368,0.0,2015-07-15,0.012286941520869732,0.3179190754890442
260,572.1651178954381,0.0,2015-07-16,0.269104540348053,0.3599030673503876
261,637.6622865026611,1.0,2015-07-17,0.8387176990509033,0.3238879144191742
262,654.1448129712438,1.0,2015-07-20,0.9974505305290222,0.233137160539627
263,659.445676605365,1.0,2015-07-21,0.9999995231628418,0.3203852772712707
264,661.1709709427371,1.0,2015-07-22,1.0,0.6090776920318604
265,650.1918588729268,1.0,2015-07-23,1.0,0.5078825354576111
266,632.8811490186102,1.0,2015-07-24,1.0,0.7344879508018494
267,629.2274085041698,1.0,2015-07-27,1.0,0.726898729801178
268,628.4295929764594,0.0,2015-07-28,0.999997615814209,0.6987399458885193
269,630.7048527810185,0.0,2015-07-29,0.9998846054077148,0.6316465735435486
270,631.9302159294111,0.0,2015-07-30,0.9995844960212708,0.5871145129203796
271,627.8220660538095,0.0,2015-07-31,0.9953468441963196,0.6623661518096924
272,630.0242374010598,0.0,2015-08-03,0.7276546955108643,0.5610988736152649
273,629.5209830903709,0.0,2015-08-04,0.4278982877731323,0.4622659683227539
274,638.7893631245986,0.0,2015-08-05,0.043174900114536285,0.3046832382678985
275,641.3182723328673,0.0,2015-08-06,0.0017468725563958287,0.3265330493450165
276,637.4063873819332,1.0,2015-08-07,0.004288344644010067,0.3385244905948639
277,635.0167228883641,1.0,2015-08-10,0.0008739411714486778,0.3279480338096618
278,651.7628720538962,1.0,2015-08-11,0.00010790397209348157,0.2827849984169006
279,656.8310036319496,1.0,2015-08-12,2.178304384869989e-05,0.2255728393793106
280,656.5833592057527,1.0,2015-08-13,0.00018160846957471222,0.3261575102806091
281,656.9321725481853,1.0,2015-08-14,0.0017834302270784974,0.423520416021347
282,659.4917572180367,1.0,2015-08-17,0.015338398516178131,0.5161871314048767
283,657.306618200141,1.0,2015-08-18,0.003928710240870714,0.6283100843429565
284,659.64233223919,1.0,2015-08-19,0.000667749613057822,0.5058401226997375
285,651.3143273921149,1.0,2015-08-20,0.00020911583851557225,0.3870289027690887
286,626.0720018919277,1.0,2015-08-21,5.9127687563886866e-05,0.4783871173858642
287,602.3716911406904,0.0,2015-08-24,4.328444902057527e-06,0.5428791046142578
288,589.1690903123275,0.0,2015-08-25,3.206142764611286e-07,0.6833813786506653
289,614.8121784354865,1.0,2015-08-26,2.4635676254547434e-06,0.6065378785133362
290,629.6307529309358,1.0,2015-08-27,4.292991798138246e-05,0.5280399322509766
291,630.1177666996557,1.0,2015-08-28,0.0007188547169789672,0.3958958089351654
292,622.4037183448795,0.0,2015-08-31,0.0016606409335508943,0.2725330591201782
293,606.4047871384812,0.0,2015-09-01,0.0006057231803424656,0.2081724107265472
294,611.5626929545232,0.0,2015-09-02,0.00012955692363902926,0.2155136317014694
295,608.1094425340832,0.0,2015-09-03,1.379683908453444e-05,0.2363047897815704
296,603.2933128214994,0.0,2015-09-04,1.3342911415747949e-06,0.3425249755382538
297,610.6816420314701,0.0,2015-09-08,5.414656243374338e-07,0.354601502418518
298,612.0065556680458,0.0,2015-09-09,8.628824434708804e-05,0.3229947388172149
299,618.0797786146754,0.0,2015-09-10,0.0011992484796792269,0.4482812285423279
300,623.0784352104489,1.0,2015-09-11,0.004495781846344471,0.5041602849960327
301,623.1834459760008,1.0,2015-09-14,0.0026120960246771574,0.5161473751068115
302,630.9552156130846,1.0,2015-09-15,0.0037782855797559023,0.5149857401847839
303,634.2213127692671,1.0,2015-09-16,0.011071565560996532,0.4485560059547424
304,639.8624753383841,1.0,2015-09-17,0.39604416489601135,0.3506816625595093
305,632.9643663684344,1.0,2015-09-18,0.565104067325592,0.3519398272037506
306,634.5735298158661,1.0,2015-09-21,0.779099702835083,0.4310007989406585
307,626.8492370224673,0.0,2015-09-22,0.9806290864944458,0.5260276198387146
308,623.9312234363792,0.0,2015-09-23,0.9282492399215698,0.5528542995452881
309,625.1459202681624,0.0,2015-09-24,0.612079918384552,0.5755182504653931
310,616.581553050888,0.0,2015-09-25,0.8470830917358398,0.5760838985443115
311,602.4820530892952,0.0,2015-09-28,0.73121577501297,0.5658009648323059
312,597.5991995382846,0.0,2015-09-29,0.925332248210907,0.4508585631847381
313,604.6327087300011,0.0,2015-09-30,0.8540130257606506,0.4610598683357239
314,608.9599337732739,0.0,2015-10-01,0.33762064576148987,0.3818458318710327
315,620.6274593645911,0.0,2015-10-02,0.3474937677383423,0.3278969824314117
316,634.175091734638,0.0,2015-10-05,0.5677769184112549,0.3728796243667602
317,641.4972836940374,0.0,2015-10-06,0.6934115886688232,0.4215041995048523
318,642.0580397714286,1.0,2015-10-07,0.6004927158355713,0.4301078915596008
319,640.1742964639453,0.0,2015-10-08,0.9330977201461792,0.3668188154697418
320,642.4074942408964,0.0,2015-10-09,0.9920828342437744,0.2816751599311828
321,645.1781118759154,0.0,2015-10-12,0.999422550201416,0.2750699818134308
322,649.8073312220001,0.0,2015-10-13,0.9987425208091736,0.3756041824817657
323,650.6865484716454,0.0,2015-10-14,0.9986861348152161,0.4265595078468323
324,657.8712856174196,0.0,2015-10-15,0.9998206496238708,0.472728431224823
325,660.6849579006672,0.0,2015-10-16,0.9999129772186279,0.4717614948749542
326,664.2047193960929,0.0,2015-10-19,0.9997031092643738,0.5057908892631531
327,655.1536708316013,0.0,2015-10-20,0.9712465405464172,0.5020928382873535
328,647.000275269576,0.0,2015-10-21,0.522066593170166,0.5402770042419434
329,650.113582062125,0.0,2015-10-22,0.002702332567423582,0.5843797922134399
330,683.8397537217437,0.0,2015-10-23,0.0003009730717167258,0.5794225931167603
331,702.650932845579,0.0,2015-10-26,0.006415974348783493,0.392508864402771
332,706.4463201482963,0.0,2015-10-27,0.11545531451702118,0.4274657964706421
333,710.6737199864741,0.0,2015-10-28,0.4715193212032318,0.4957155883312225
334,714.7337908868675,0.0,2015-10-29,0.8657763004302979,0.4787601828575134
335,712.1833252234895,0.0,2015-10-30,0.9530696272850037,0.5143218040466309
336,717.985654306737,0.0,2015-11-02,0.9865439534187317,0.579042911529541
337,720.6989615513033,1.0,2015-11-03,0.9815211892127991,0.6738524436950684
338,725.5161270214719,0.0,2015-11-04,0.9513524174690247,0.6801194548606873
339,729.2431444575151,0.0,2015-11-05,0.9834521412849426,0.652083694934845
340,732.1791069077865,0.0,2015-11-06,0.9927116632461548,0.6773713827133179
341,727.4411969392096,0.0,2015-11-09,0.9929035305976868,0.6863573789596558
342,728.0124236894655,0.0,2015-11-10,0.9917985200881958,0.7723232507705688
343,732.8143641604536,0.0,2015-11-11,0.996751070022583,0.7762172222137451
344,731.7845147608463,0.0,2015-11-12,0.9865667223930359,0.7460500597953796
345,722.1745801662962,0.0,2015-11-13,0.9124019742012024,0.6820996403694153
346,726.5851173404302,0.0,2015-11-16,0.22824835777282715,0.7093103528022766
347,725.7497831345802,0.0,2015-11-17,0.17061114311218262,0.5974299311637878
348,735.0124240971031,0.0,2015-11-18,0.012808750383555889,0.5355374217033386
349,737.2208309779314,0.0,2015-11-19,0.011839260347187519,0.4708590507507324
350,749.8172749731353,0.0,2015-11-20,0.01410091295838356,0.5053079128265381
351,753.8230335452849,0.0,2015-11-23,0.01810416206717491,0.4027365148067474
352,750.2200807838185,1.0,2015-11-24,0.011037196964025497,0.3158100545406341
353,748.8745441434771,1.0,2015-11-25,0.0016281349817290902,0.3179707527160644
354,749.7750967978732,1.0,2015-11-27,0.0005518618272617459,0.3141626119613647
355,745.111268010115,1.0,2015-11-30,5.497340316651389e-05,0.2210031598806381
356,759.3649295213137,1.0,2015-12-01,4.6944012865424156e-05,0.2788649201393127
357,761.324728506288,1.0,2015-12-02,0.00023383420193567872,0.2934420704841614
358,755.6146406949742,1.0,2015-12-03,0.007037869654595852,0.3010486364364624
