Date,Open,High,Low,Close,Volume,14 period RSI,MACD,SIGNAL,14 period STOCH %K,MFV,14 period ATR,MOM,14 period MFI,ROC,OBV,20 period CCI,14 period EMV,VIm,VIp,ema50,ema21,ema14,ema5,normVol,true_close
2010-07-14,3.557770893608238,3.9085974033201483,3.48759947439103,3.824389063761902,18682601.102631163,35.32476510325371,-0.07715571874425864,-0.07993885485204569,,-26624927.489713013,,-0.9536108141677864,,,-169638084.33248717,-22.72973757184591,,,,0.9935594703823325,1.0018205390742496,1.0083681224304473,1.0343923128575938,0.621395297274592,3.824389063761902
2010-07-15,3.8374207032110843,4.16301007485623,3.69066047123033,3.9242364613717515,18693260.421941098,39.726018737214304,-0.055751244025325164,-0.07474437043569677,,-31708108.997326206,,-0.8448744655036102,,,-150944823.91054606,2.2272921333922033,,,,1.0176597618732655,1.0249294072237263,1.030461512766147,1.0493042889454551,0.6692717590895002,3.9242364613717515
2010-07-16,4.034097391954382,4.226053749536342,3.8982315592037757,4.056682776793436,15061861.852725603,45.066310271980555,-0.031655892740999114,-0.06562535153076306,,-37103324.83701464,,-0.4563257877653868,,-15.09663289168604,-135882962.05782047,21.22926571669556,,,,1.0473012426210404,1.0532422020532244,1.0574735565207525,1.0680831379046416,0.5891640158018998,4.056682776793436
2010-07-19,4.190034260835145,4.371618748617347,4.083981132531408,4.26813903957455,13352775.940970136,52.328379107223064,-0.0009538619893474376,-0.05209602766628217,42.71424801233821,-39448063.11424422,0.6749256632612181,0.19925067654307949,60.58074802730124,-10.504513209740738,-122530186.11685033,46.12138534848869,,,,1.0928744298023059,1.0968776400750548,1.0992721878326086,1.0991706829009082,0.5716685260441624,4.26813903957455
2010-07-20,4.307011933853906,4.370566487477019,4.0358935381920595,4.132848607056364,10605696.181331426,47.959892504281164,0.014183899571271752,-0.038356630144073624,37.66466960034631,-45953003.11149852,0.5922594379960847,0.6173442320865208,59.02890329987596,-8.423648040198696,-133135882.29818176,35.08426806473358,-0.0004679786022809833,1.0726196178512504,1.060373552213233,1.0535516953620612,1.0561731859693249,1.057383513812203,1.052264422752365,0.5030038491263403,4.132848607056364
2010-07-21,4.19325415124385,4.246698152755769,3.9475627958768507,4.075097106243758,7782618.520309347,46.18734612439885,0.02198945393658791,-0.02593785590908447,42.11690817398196,-49425004.64976565,0.5106526883941556,0.791096083869514,44.061646072140974,0.15259065027926985,-140918500.8184911,20.25665517695758,-0.0017285223719335815,1.2138672681849991,0.9383046213645675,1.0359251451972733,1.0376932308323452,1.0381959441481468,1.0307388786838687,0.41527378143582383,4.075097106243758
2010-07-22,4.132638889870699,4.24884435350261,4.029746903149376,4.1562838646485805,5836766.447572705,49.03879571872317,0.03269359603850441,-0.01394143002383373,58.81397376596453,-51152253.762586966,0.438445595329017,0.7369963975223377,55.97711519167268,18.227241992387892,-135081734.3709184,28.741471759171585,-0.0011232348660916538,1.180258873657182,0.9755354339773948,1.052479758820982,1.0532540513406097,1.0528943663855095,1.041949510996418,0.35398531049174314,4.1562838646485805
2010-07-23,4.201123557329994,4.289895392564598,4.148211347410681,4.222399286089769,4167068.24627844,51.30185514315109,0.04465845296651105,-0.0020064519749910022,88.04233345496979,-52828234.97219402,0.37730066895053094,0.7636397715846073,65.88619357165112,28.574846881049027,-130914666.12463996,40.449515283461245,-0.00016431575240093323,1.106426940640739,1.0452959848242225,1.0644036627063356,1.0640383229101729,1.0627051157411993,1.047903968466447,0.29028750278081716,4.222399286089769
2010-07-26,4.265393369182893,4.29646351138955,4.09087393427578,4.201339787278931,4455623.886824823,50.532098311356535,0.0519594270141055,0.008944544311776851,86.354735469292,-54397602.08340284,0.3283615121058567,0.7742763995626532,74.71090930869292,22.871792081581486,-135370290.01146477,35.299087574865005,0.0007012303100531213,0.9958663375640912,1.141297702918004,1.055195645119905,1.0539367376243183,1.0518934255531653,1.035077167349495,0.35217404351712367,4.201339787278931
2010-07-27,4.211187783313999,4.257162268629288,4.065605906731934,4.14196901228681,3573493.3597174236,48.33043669349935,0.0530895793583106,0.017876530106094718,81.59707237460961,-56273654.899727136,0.30450218604930646,0.5842932099432634,85.07507105832345,19.75302113131719,-138943783.3711822,27.26556146280312,0.0010693612632637034,0.8552516659439778,1.2102965037098643,1.0377776703982717,1.036007185834573,1.033619272718847,1.0168913412867968,0.3219886143711592,4.14196901228681
2010-07-28,4.145415810926745,4.207006682426997,4.089262221094778,4.143289189014481,2769122.6756868656,48.38428960475103,0.053413806469947644,0.02505015034720013,79.73626650944891,-57622560.17194332,0.2816697477297452,0.3189001252525787,80.49080012855147,20.89911157947623,-136174660.69549534,29.284682641739717,0.001081320285331135,0.8292870241660829,1.2379288318736015,1.0358334724076197,1.0335994466274099,1.0308994472238173,1.0142406923759406,0.2860908112682059,4.143289189014481
2010-07-29,4.150995407367668,4.18685241571372,4.031241777377764,4.095651327730523,2971192.936509239,46.50089812220762,0.0498330108399454,0.03004356736002474,73.10050343496849,-59172559.09888575,0.2693158655493281,0.17141486635877135,75.46594943843161,15.121544381098342,-139145853.6320046,33.00114363230659,0.0008753285370413562,0.8300571634681043,1.201333920966333,1.0225656279829418,1.020143754686031,1.0173920875717437,1.0021406017420522,0.3478923748658994,4.095651327730523
2010-07-30,4.078848367780798,4.122598228958704,3.952434677869594,4.025677910153229,2427342.52776049,43.80370178964124,0.041711304531628635,0.03239097142217659,65.53081987124646,-60377317.950157665,0.26332098578593677,-0.031004866640206963,71.19338574184253,5.263294163730485,-141573196.15976506,26.834683160697985,0.0004463976829209279,0.8507778960059461,1.1571786086824805,1.0048208857167533,1.0025264903399786,1.0000092890766372,0.9875226538656179,0.32338401685965756,4.025677910153229
2010-08-02,4.092596866734605,4.16900922888333,4.026252127336988,4.1285872784730175,3183394.8847248047,48.531901907328525,0.041985727727086974,0.034319027671366936,72.50835165816635,-60952929.19443825,0.2510493860629312,-0.1395517611015329,68.81350136767672,5.20740325188848,-138389801.27504027,47.500744205781835,0.000556524198343231,0.8538270038912963,1.179356981280319,1.0288803620827855,1.0262016954265984,1.0234162402174949,1.010589183889517,0.4697736066666751,4.1285872784730175
2010-08-03,4.16240877937973,4.312653143325377,4.115788266884282,4.298505460681873,5113313.209661395,55.22991086933416,0.053515714768012757,0.038172924702028925,89.2631765611213,-60386106.90363031,0.2350398823137867,0.1656568536255083,65.15638710564797,5.961094253457571,-133276488.06537887,74.25216147479634,0.0005994380113937966,0.8687370753924345,1.1824359744707005,1.0674077102331812,1.0636236203500362,1.0599014691574884,1.043014389712044,0.7871092305013607,4.298505460681873
2010-08-04,4.31034298599875,4.392828515859185,4.1510259430006125,4.268276817015591,4756909.62338099,53.886372588323106,0.05974151397241467,0.042499719490947316,74.81753634598883,-62278623.374910995,0.2185722372589776,0.19317971077183316,59.98825028653937,0.003228044816802999,-138033397.68875986,78.77980250006867,0.0003961170252463741,0.9157875619271297,1.1413370257136117,1.0568168079792097,1.052316475318678,1.048052216358823,1.029503550563979,0.7667657087039266,4.268276817015591
2010-08-05,4.308820102129286,4.33898994335739,4.059359228823363,4.152396985137529,4252568.3681831,48.96861206631077,0.055680395424256623,0.04514224390960653,46.00268560283625,-64720642.604079455,0.21512998898765343,-0.0038868795110511556,48.8128294426655,0.47300010089380795,-142285966.05694297,52.701075743068806,-0.00015594546235754401,0.9532479451126973,1.0442440462972846,1.026757941848661,1.0222043297304906,1.0180240059514372,1.0012923192924617,0.7236858885697968,4.152396985137529
2010-08-06,4.121087023347451,4.139446522327457,3.958375758603022,4.00003893364012,3899573.928864024,43.36497769189631,0.04097052925819966,0.04430628399769047,11.785353196592615,-67560481.94990881,0.20649322146698176,-0.22236035244964913,35.40966731314283,-1.8418744546881143,-146185539.985807,-8.712213498419349,-0.0009092129779865651,1.0756329034306202,0.9518731853576459,0.9895821766626823,0.9856395107461547,0.9821511174464016,0.9703207410882267,0.7032843837339119,4.00003893364012
2010-08-09,4.029380470569368,4.046206316288573,3.9139315836987683,3.948013676365103,4006125.8751024147,41.61382838035687,0.025266628889001552,0.04049245135578951,7.116790770110473,-70397846.67370288,0.19203620598875643,-0.25332611091382784,39.51619159189443,-5.010971220106665,-150191665.8609094,-58.25512844428634,-0.0010161923908737027,1.1156164014541592,0.9496052491807365,0.9777334177347128,0.9744458168391803,0.971670967782616,0.964534997753717,0.7577235829663195,3.948013676365103
2010-08-10,3.964783208091459,3.9706722540931803,3.816476014621716,3.855704783008454,5566369.056285879,38.63287572324312,0.0060095377441395925,0.03358732049549106,6.80638468689056,-74329724.69368196,0.18168341188822398,-0.2862642292783564,41.2365560747104,-8.684505614837278,-155758034.9171953,-138.36887984056816,-0.000896045970700052,1.103201975639383,0.9431462125140699,0.9567629378227513,0.9544497181201509,0.9526626184488136,0.9512198249981806,1.0436021268389062,3.855704783008454
2010-08-11,3.8173740682818385,3.844135303809931,3.656266561725418,3.676496624461893,4540429.16970005,33.60061081167321,-0.0222072371683808,0.022417346756533313,2.7465527676170045,-78289378.66536364,0.18027918124035264,-0.46679256455258766,31.926199864763063,-12.492280781625649,-160298464.08689535,-235.71901028810825,-0.001432839355842618,1.1504075464226844,0.8420804499387925,0.9157266164027434,0.9149854398077737,0.9147169363064229,0.9213381241060754,0.8729732926309436,3.676496624461893
2010-08-12,3.650080886705345,3.6724473067424115,3.540393248252609,3.5747738061638965,3834900.209395016,31.12247092179861,-0.05148521012375973,0.007625115767667364,4.033216270816601,-80994008.35532945,0.17988056203002173,-0.5208775215666264,24.610727573057417,-13.693854406934863,-164133364.29629037,-256.6655369240496,-0.001980188926924459,1.2336092199461635,0.747069639320054,0.8944857422167202,0.8954689201755321,0.8968371439162455,0.9117191061172147,0.771184638623566,3.5747738061638965
2010-08-13,3.6409282570364767,3.6838565945531427,3.5349376790408176,3.632770854473343,3402715.0732882554,34.10643664678649,-0.06947978857371062,-0.007805645507504454,11.40391891762782,-81828390.91569099,0.17583265762991848,-0.39290705567988615,30.994452144344592,-12.321571371236319,-160730649.2230021,-189.97239021607166,-0.0018872196790700791,1.237020588532133,0.7623228244265247,0.9123912055269394,0.9147668753612982,0.9174268556559335,0.9380280466711116,0.7223789932608033,3.632770854473343
2010-08-16,3.672824927156065,3.7333498018947173,3.6110281554300947,3.7128698263407554,2769800.275650889,38.09526953815429,-0.07678281526265218,-0.021608078123330023,20.74065133506135,-82010049.84063618,0.1708873208132948,-0.4157174521322622,36.46752009201949,-9.346047081646326,-157960848.94735122,-134.6594950185455,-0.00156552942482184,1.2067648969209168,0.7978111182471729,0.9350339492915973,0.9384303318672355,0.9419850865467249,0.9653673881914365,0.6314615288932904,3.7128698263407554
2010-08-17,3.750288760458144,3.828672505049747,3.7052598816756186,3.7890043896281997,2425105.096477811,41.707340869886025,-0.07591093511075453,-0.032473056879804396,29.615272676140385,-82586454.19785154,0.17129218953057399,-0.5095010710536729,41.220004946925314,-5.879097280190033,-155535743.8508734,-86.24956179074749,-0.0011807754674425142,1.1456119684075547,0.8277188496855162,0.9559240996014094,0.9599713702568561,0.964032325765676,0.9876091758970212,0.5974773742100594,3.7890043896281997
2010-08-18,3.8593010550023603,3.886735365609422,3.714840977183116,3.766251502895901,2803011.783767234,40.938556867159754,-0.0760659179343861,-0.04119445934763547,26.963083638117585,-84407031.16766368,0.17245531453702753,-0.5020253141196904,46.61519407769315,-8.776265369667287,-158338755.63464063,-71.31233195383216,-0.0008864000574581984,1.1122334517784742,0.8568804090190267,0.9520079482727044,0.9566571641152806,0.9611625471101122,0.9846896677059811,0.7281882759395635,3.766251502895901
2010-08-19,3.7609553332973045,3.862857315974467,3.683094270107047,3.760887959065628,2863129.124318532,40.74788049841347,-0.07571723958073973,-0.04810080838497685,26.337882435344,-85808388.18269427,0.1731409927354782,-0.3915090260719012,46.39307769380982,-12.507079647421508,-161201884.75895917,-69.81282274968984,-0.000652951124765526,1.095131979859371,0.8768617579239926,0.9524265256402806,0.957664646107666,0.9625917736530553,0.9860371440401461,0.7770231906201468,3.760887959065628
2010-08-20,3.740834379051823,3.8363000779479357,3.6953829313088598,3.7993107422807886,1964095.1935114863,42.80310133513557,-0.07166010795010402,-0.05281364711631186,30.8166321277475,-86119819.33026086,0.17296855187183358,-0.2007281913593313,44.907767184103555,-10.987246020812377,-159237789.5654477,-59.79250829734111,-0.0008820683379742987,1.12559669204768,0.8515673795420249,0.9635088877899718,0.9691777515434506,0.9743575129125982,0.9967576205985467,0.5780685910907913,3.7993107422807886
2010-08-23,3.7909920834989785,3.9934050719137355,3.763383994963686,3.9466587746755954,4223758.3177290205,49.96991407232712,-0.05644494749304796,-0.05354002788236531,47.99224772719507,-86204089.08454302,0.17533685190818746,-0.0013549016895075816,43.464230465472184,-4.954685479214115,-155014031.24771866,-13.212171126970896,-0.000764872543450624,1.1184164768395861,0.8447993401181191,1.000844523318136,1.006395485260616,1.0112674240519446,1.0293341459139023,1.194678592040712,3.9466587746755954
2010-08-24,3.8293471672358117,3.959991718140083,3.7806843734417583,3.8773305153465114,3665890.411205157,46.98673397471872,-0.049184020747914836,-0.05266871063754771,42.583405519878795,-87539780.96684878,0.1708729070395983,0.021625732338057535,34.311411901573095,-3.0676805983471067,-158679921.6589238,-19.276221866964146,-0.0010025433921740637,1.1689925759087887,0.8332466442046952,0.9838535095725371,0.9893176778955273,0.9939627837946969,1.009358273763231,1.0305471921375298,3.8773305153465114
2010-08-25,3.8310715196905236,3.9833971348229973,3.7360394612771253,3.9440656927690454,2918786.6439218046,50.07636271342617,-0.03782153340708838,-0.0496989593933363,67.67940920497531,-87396702.40608275,0.1685676898261586,0.2675690683071523,41.58299577373631,-0.09999923809008954,-155761135.015002,-9.350937530966545,-0.000725120984705084,1.1385723737379714,0.8508911728842276,1.000759447910144,1.006004691490719,1.010278059305746,1.022174438055466,0.8458387840508156,3.9440656927690454
2010-08-26,3.926574983540396,4.029288932719665,3.8556138610380586,3.947923023463581,2431425.3253726317,50.25681900428731,-0.028196036589317686,-0.0453980089481332,80.7765848196621,-88311370.27028742,0.1671143930509514,0.37314921729968464,48.31614014840668,2.39173499126593,-153329709.68962938,17.61780165654386,0.000195366388841423,1.0404080748709332,0.9494013427732555,1.0016777429147306,1.0066160052905246,1.0104628888806324,1.0192356222868213,0.7411095787087384,3.947923023463581
2010-08-27,3.9418012752335536,3.993351111574563,3.8844649133521516,3.9427730954055518,2084698.863880421,49.99697749501918,-0.02073372799791784,-0.040464817022445136,82.49911643385495,-89158165.1114077,0.16544378345328048,0.31000224093220874,50.467728694455026,7.242668718147728,-155414408.5535098,18.50145029778296,0.00034450670936854834,1.0160764179740334,0.9805348351465203,1.0003583912343594,1.0050227568246226,1.0084965788450981,1.0148761322733897,0.6765507882146105,3.9427730954055518
2010-08-30,3.9406304835250423,4.022372958478587,3.908862675041295,3.9630705685146235,3111244.6023581475,51.070738651032855,-0.01308477197930058,-0.03498850985529385,86.60499721356828,-90614951.8493037,0.1625376437365539,0.2502007421738681,60.88126556830886,10.86213515610963,-152303163.95115167,34.33556474252731,0.0005852570824870403,0.9704158636925958,1.033736300683851,1.0053215640940223,1.009659281267952,1.0127175387110174,1.0166935686261507,1.0080675790101121,3.9630705685146235
2010-08-31,3.9350206184029233,3.980530499513984,3.881001895351825,3.9194746394708413,1742510.6108253514,48.6540586274415,-0.01032244368158386,-0.03005508173945153,77.78618089230858,-91616856.48079601,0.15540124251363413,0.13047024984264155,64.88181098292033,7.892151651801964,-154045674.56197703,27.006222382311922,0.0008668057752160457,0.9354461341713934,1.1014360412794748,0.9944521648084576,0.9986274248965838,1.0014668588297688,1.004586691973882,0.6087774057610806,3.9194746394708413
2010-09-01,3.9278572325581185,4.082885682268554,3.9063507129642026,4.030316222996923,2218303.713788873,54.54362451587049,0.0005634792817952317,-0.023931156147539302,90.40612266821569,-92002440.81845415,0.15828921344899607,0.2640647201010222,73.01444075803454,8.549892980466522,-151827370.84818816,82.62996222475566,0.0015834107455469752,0.8147882209753831,1.1651396095691242,1.0218184214081483,1.0254489358429058,1.027658113401377,1.027345087548416,0.8052058042860397,4.030316222996923
2010-09-02,4.022849954529192,4.190210083017016,4.00752261812115,4.1484106086214325,2359481.2998261056,59.830346392810085,0.018268331042029295,-0.015491023433064199,92.78301473084028,-92209875.0831806,0.16070125269067756,0.3875226495558044,72.53355282146438,9.485505479409062,-149467889.54836205,150.4598607193682,0.002150649041767057,0.7749357536841016,1.2100547849626364,1.0500000056650372,1.0525052191502473,1.053547560589968,1.0474173071805417,0.8774476225140431,4.1484106086214325
2010-09-03,4.121097345230236,4.235573677829149,4.088432896505976,4.188443737813034,2238268.454939137,61.466431386744986,0.0350449951526568,-0.005383594312718574,91.46937616907141,-92702952.7327588,0.16247404803771687,0.38913299553224556,72.36802416516277,11.209878963008874,-147229621.09342292,170.6221907983023,0.0022490408626757675,0.7792069907251347,1.2098817568720954,1.0580990860194646,1.0592826949745289,1.0590459001157626,1.047480794430994,0.8562980101565199,4.188443737813034
2010-09-07,4.121684212165116,4.212450663262541,4.095951451788261,4.136155179297795,1574443.9592286977,58.135824139117744,0.043701418673304016,0.004433583428789448,82.00503093115071,-93670759.59794027,0.1619802329020134,0.1894964046221994,67.26920611764078,9.978154742089147,-148804065.0526516,144.07633549188765,0.0018632914650624371,0.830764994619986,1.1722836189475856,1.0434109617394267,1.0436246105555134,1.0425276741304434,1.0285058010301182,0.6450984645246949,4.136155179297795
2010-09-08,4.128389454421365,4.1978577693351875,4.111582933739295,4.164654201174333,1488355.3857300442,59.42626578894241,0.05221012193864194,0.013989027510615131,87.16341719463892,-94164576.29736035,0.15586455055698384,0.2873236858278214,66.21683155872097,9.616045742923953,-147315709.66692156,129.1666959601651,0.0017172895088832106,0.8574208903939965,1.1818162698401624,1.0489443356235277,1.048132350336663,1.04613026943782,1.0294847837896333,0.6522448775613401,4.164654201174333
2010-09-09,4.174936185069817,4.205750244062848,4.128754034247413,4.149929099347784,1743574.3850055153,58.42418775043336,0.05712459638497247,0.02261623979083717,84.14549322937214,-95391722.34834982,0.14852406226755638,0.20586340657873903,73.36085958643515,5.150440822918552,-149059284.05192706,116.8121246076085,0.0018815479430319517,0.8350950571080423,1.2143278322026745,1.0437793285304142,1.0421056188890956,1.0394014040692292,1.0214445597719184,0.7953652986798188,4.149929099347784
2010-09-10,4.158727726763267,4.1929125011171875,4.013863848757988,4.074575132701107,1866701.0347519303,53.45648085801599,0.054411974697447185,0.02897544485958805,67.77026682189758,-96512138.13758953,0.1512477412475652,0.12665210923752612,67.72575100365687,5.08712415859055,-150925985.08667898,78.23225152465261,0.0014805630263490014,0.8315854786950685,1.1504064574651507,1.0240510986305824,1.0220009891052688,1.0190937173646715,1.0024131971234431,0.8731391079819624,4.074575132701107
2010-09-13,4.17125468701027,4.18451926381112,4.069852285076466,4.119701331159133,1825945.3621631756,55.87608665829855,0.05520882956568407,0.034222160141222126,76.80392196758591,-97453270.7014176,0.14300816280360842,0.1769282357535813,65.42713711907834,4.453162093929971,-149100039.7245158,84.26259276848964,0.001149487889702376,0.9045438145674044,1.1530723262347966,1.0342881106455915,1.0316122399879768,1.028242503355075,1.0112370369713901,0.8753667431031413,4.119701331159133
2010-09-14,4.130139011516827,4.2725818539137865,4.093348265063018,4.1874954510283775,2766855.876757112,59.29930926009415,0.06053175577792569,0.03948411002995635,84.14171851970916,-98506270.6092284,0.14300289452878295,0.22442488251375403,76.23395655704228,6.068315571021831,-146333183.84775868,102.53053655336159,0.001435729080025825,0.8438642314580229,1.1561726088789706,1.0497004810935149,1.0460742996692314,1.0419486805894445,1.0231239985774254,1.2579958887231633,4.1874954510283775
2010-09-15,4.172948718499273,4.355403710858656,4.13537188781295,4.323023348350655,3193349.5568649895,65.12441686988383,0.07467561860024219,0.0465224446609338,93.52120445830896,-98376974.17967108,0.14105104806448537,0.40354870887981376,76.66872804685416,9.644233734581444,-143139834.2908937,130.31332665820977,0.00180723708595073,0.8116150241144378,1.2022228487059416,1.0810008833860005,1.0756942514735501,1.0701484021747831,1.046428820505404,1.3502086171501069,4.323023348350655
2010-09-16,4.340031939894851,4.535191278964104,4.156580304548619,4.235258303339051,9842297.344902746,59.21417296625941,0.07798836884473648,0.052815653043382274,54.15196529651794,-105399601.29279219,0.15568932683119094,0.20494208034212757,81.5120440810848,6.868102147533659,-152982131.63579646,132.34303345086394,0.0016612629126272237,0.7678975006823445,1.1380801339786533,1.057227738718284,1.0510774215063028,1.0449767991510972,1.0208991687596445,2.725395861740174,4.235258303339051
2010-09-17,4.251611176483644,4.358916907964584,4.028803131387549,4.112240408648221,7339929.070715962,52.07970683365609,0.06999299044205287,0.056251130806035055,35.347335051442094,-110271916.90957117,0.1714912967136641,-0.03617019997321158,71.40889866829983,4.918153245237082,-160322060.70651242,57.27679386071878,0.001186099072872766,0.847736630956347,1.0601189268166087,1.0257310079525952,1.0195232000991379,1.0136162845675982,0.9926943781805118,1.7340680675614375,4.112240408648221
2010-09-20,4.1751637977098275,4.301120905389839,4.030881138138047,4.177084073599388,5648350.174750586,55.1473700052347,0.06804813525361642,0.058610537345207575,45.25939822084351,-112038636.93287534,0.18268625984327122,-0.011359664213646425,73.08189486490342,3.6415964029077776,-154673710.53176183,53.78178958513807,0.0010212873752816073,0.8910122323725961,1.0477080461025807,1.0406530844663058,1.0338058766653166,1.0275340459369369,1.0069466592566194,1.2639764851162922,4.177084073599388
2010-09-21,4.177007311841567,4.306892279693145,4.097908284288868,4.1620792993025715,4563922.561162705,54.28143337580136,0.06456279572700829,0.059800991302024445,40.66668089895606,-114908281.38558461,0.19050450207485103,0.02592412000477662,78.05686645675357,0.32949223137970024,-159237633.09292454,60.42238816038599,0.001282529545441587,0.8776325206323807,1.0813278076200825,1.035826903417244,1.028588707882979,1.0221899582172342,1.0027730667515584,1.0176916404043062,4.1620792993025715
2010-09-22,4.1750524202895685,4.2309123350858995,4.008267924296636,4.0398277398785805,4726797.896406947,47.70840075234448,0.05143286345101483,0.058127363166994864,6.122236197583385,-118815879.43969475,0.19379803360948764,-0.12482646129575237,70.10445562163174,-3.548239089205301,-163964430.98933148,-5.805062700512848,0.000640959364706954,0.9454414879905237,1.03756385281044,1.005248704354301,0.9984547755677656,0.9926923447069195,0.9776665148170887,1.0446071142076379,4.0398277398785805
2010-09-23,4.046968298750062,4.099019237934362,3.9378938354926536,3.9567396705244278,3825704.263742431,43.824234892381966,0.033988407057309544,0.05329956602619573,3.1551842784130346,-122122016.30607691,0.19225788629133353,-0.19318942882335666,63.911379176104816,-4.337736400011638,-167790135.2530739,-81.86367968361841,-0.00023982734761323097,1.033879659853057,0.9741311809392955,0.9849984294280842,0.9789629948443274,0.974103024875469,0.9643803278936897,0.8678195896668423,3.9567396705244278
2010-09-24,4.009938910761405,4.059356802704517,3.93276288581461,3.9978588722857835,3220421.492309851,46.16035819082529,0.023189150880496,0.047277477090608144,10.805597347570545,-123476825.08085495,0.19079025311752887,-0.07671626041532376,58.72443828648817,-4.0050222859203295,-164569713.76076406,-87.86629279609767,-0.0005991806342429499,1.065972550725669,0.9417198400009191,0.9953662604099788,0.9896541841564617,0.9852767823602399,0.9785772848188079,0.7648713805400812,3.9978588722857835
2010-09-27,4.055478569175428,4.126074997485583,3.9829671588083073,4.068150570586279,2487597.522308448,49.989095074437515,0.020030949129936637,0.041828167222739784,22.473656008121146,-124271804.71542777,0.19269086934631427,-0.05155076057285424,62.24833404833172,-1.9706006248241246,-162082116.23845562,-47.860829689844046,-0.00031771589875600825,1.0320185924406795,0.9581178564983227,1.0125087440584828,1.0067136042202347,1.002424199555013,0.9964833351421953,0.6340621241786254,4.068150570586279
2010-09-28,4.154617618229954,4.237826157376485,4.092838473348717,4.205852836080624,4817784.132807957,56.51335161271563,0.028238979470598835,0.039110327966296245,45.33152045478818,-124789764.84278025,0.19864806586019385,0.018357385052246933,64.4321457344782,3.2218746520570565,-157264332.10564765,48.81686123841583,-8.16672330616146e-05,0.9767513141092878,0.9843828751095405,1.0454462077491995,1.0387604165318767,1.0338188184772779,1.0250514432778615,1.1830454015516,4.205852836080624
2010-09-29,4.208816111830314,4.347139244345685,4.179393356571709,4.329448433118941,8086449.446482785,61.382938686425206,0.04414497395162531,0.04011725766901007,65.84775083897694,-124429164.91415903,0.2051301857143753,0.006425084768285849,68.06209996984295,5.0913181587557625,-149177882.65916488,141.71539010771602,2.391463316759016e-05,0.9421702081997674,1.009036567774711,1.0739527406514298,1.0657580470421895,1.05961237526659,1.0455594729827302,1.7055062373031664,4.329448433118941
